split,global_index,inchi_key,smiles,formula,target_value
train,5214,ZCOPBGYKRWSNMB-GDNBJRDFSA,C=NON1c2ccccc2N(C=N)c2ccccc21,,0.81
train,4684,QNWOQZDYGZWNDX-UHFFFAOYSA-N,Oc1ccc(C2(O)N=N2)[nH]1,,0.98
train,159,ATXWEMXXHDHNKA-UHFFFAOYSA-N,CC(O)=Nc1ccc(C2=CC(=O)c3nc(C#N)cc(C#N)c3C2=O)[nH]1,,1.19
train,1180,IHYIRMHOTNNWJB-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(c1ncc(OC(F)(F)F)s1)C2=O,,2.16
train,3699,YWTRRDQPGABKAF-UHFFFAOYSA-N,N#Cc1cnc2c(c1C#N)C(=O)C(c1ccc(C(F)(F)F)[nH]1)=CC2=O,,2.03
train,2851,SDCSGCQYKULRLV-UHFFFAOYSA-N,O=C1C(c2ncc([N+](=O)[O-])cn2)=CC(=O)c2ncccc21,,2.84
train,3243,WEXZQGFVSWDDRB-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C=C(c1ncccn1)C2=O,,2.63
train,3468,XFKCAFLTJXAMHR-UHFFFAOYSA-N,COc1nccn1C1=C(n2ccnc2OC)C(=O)c2nc(C#N)c(C#N)cc2C1=O,,1.56
train,5467,OEUMKQKBSPISBE-UHFFFAOYSA,O=c1oc2cc(-c3ccsc3OC(F)(F)F)ccc2c2cc3ccccc3cc12,,1.52
train,1434,JMCPOJLOPAWKOL-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(c1ccc(Cl)cn1)=CC2=O,,2.54
train,69,AJJRQQSUJRCZNC-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C(c1cc(Cl)c[nH]1)=C(c1cc(Cl)c[nH]1)C2=O,,1.24
train,5402,AZGXAQVMFMYVTE-UHFFFAOYSA,O=c1oc2cc(-c3ccoc3)ccc2c2cc3ccccc3c(C#CS)c12,,1.26
train,3214,WCFGRLKMJBFBRY-UHFFFAOYSA-N,COc1cn(C2=CC(=O)c3nc(OC)c(OC)nc3C2=O)nn1,,2.07
train,2461,OYPXGOUYSRALSD-UHFFFAOYSA-N,COc1ccnc2c1C(=O)C(c1nnc(N=C(C)O)nn1)=CC2=O,,1.93
train,1260,IRFSVYOJAPOTBX-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(c1cnc(C(F)(F)F)[nH]1)=CC2=O,,2.56
train,4665,QBNBRNLPBNZAAZ-DQRAZIAOSA-N,O=Cn1c(Cl)ccc1-c1ccc(N=Nc2ccc(-c3ccc(Cl)n3C=O)s2)s1,,0.75
train,3770,ZFKUSBGOLQLOIO-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(C1=CC=C(O)C1)=CC2=O,,1.21
train,3916,AISBPSZFKSOVKQ-UHFFFAOYSA-N,FC(F)(F)c1cnc(C2(C(F)(F)F)N=N2)s1,,2.92
train,3356,WSKHFRXESMHKOC-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C(c1ccc(S)n1C=O)=C(c1ccc(S)n1C=O)C2=O,,1.17
train,1958,MNZHGLIIRVXKAS-UHFFFAOYSA-N,Cn1c(C2=CC(=O)c3ncc(C#N)cc3C2=O)ccc1[N+](=O)[O-],,2.33
train,3971,BIJXVFVNOXNEHK-UHFFFAOYSA-N,N#Cc1cc(-c2ccc([N+](=O)[O-])n2C=O)c(C#N)c(-c2ccc([N+](=O)[O-])n2C=O)c1,,2.55
train,2708,RMLUWTAFTVKFBB-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(c1ncc(C#N)o1)=CC2=O,,2.92
train,3113,VADPWDQCOGKOGS-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1nc(Cl)cs1)=CC2=O,,2.16
train,613,FAQFEEATHSVDOP-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(C1=CC=C([N+](=O)[O-])C1)=C(C1=CC=C([N+](=O)[O-])C1)C2=O,,2.16
train,4117,FQKDWSVEKCNSHA-UHFFFAOYSA-N,O=C1c2ccc(-c3ccc(C(F)(F)F)cc3)cc2C(=O)c2cc(-c3ccc(C(F)(F)F)cc3)ccc21,,2.31
train,400,CKXMUSAUJUNBPW-UHFFFAOYSA-N,COc1ccnc2c1C(=O)C(c1ncc(O)o1)=CC2=O,,1.81
train,4983,XYYZHXPUWJXTKW-UHFFFAOYSA-N,O=Cn1c(C(F)(F)F)ccc1C1(C(F)(F)F)N=N1,,2.64
train,3921,ALQCBSRCXHTTHM-UHFFFAOYSA-N,O=C1c2ccc(-c3nc(S)co3)cc2C(=O)c2cc(-c3nc(S)co3)ccc21,,1.88
train,1106,HYRANBZCLICJFA-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C(c1nc(F)cs1)=CC2=O,,2.2
train,4314,IYXOXSZWCHRDBJ-UHFFFAOYSA-N,SN=CC1(S)N=N1,,2.1
train,4819,UKISYEZQQIUZBB-QURGRASLSA-N,O=S1(=O)C=CC=C1c1ccc(N=Nc2ccc(C3=CC=CS3(=O)=O)cc2)cc1,,1.71
train,1276,ITNIATCCKWTBIO-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C=C(n1cc(O)c3ccccc31)C2=O,,1.21
train,2076,NCAVVHLVMKMGCV-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C=C(n1cc([N+](=O)[O-])c3ccccc31)C2=O,,2.13
train,427,CPSLJUVKMPUNKJ-UHFFFAOYSA-N,COc1nc2c(nc1OC)C(=O)C(c1nc([N+](=O)[O-])cs1)=CC2=O,,2.51
train,4898,WIKGXNVVNJNQCP-DQRAZIAOSA-N,N#Cc1coc(-c2ccc(N=Nc3ccc(-c4nc(C#N)co4)o3)o2)n1,,1.26
train,4262,IEKLZLNZOQBCGT-NXVVXOECSA-N,C=Cc1ccc(N=Nc2ccc(C=C)[nH]2)[nH]1,,-0.09
train,5513,ZABKPKWUPCGYEY-UHFFFAOYSA,Cc1cccc(-c2ccc3c(c2)oc(=O)c2c(-c4c[nH]c(Cl)c4)c4ccccc4cc23)c1,,1.25
train,5366,QUJHVWKSDKMUMT-UHFFFAOYSA,CC1(C)c2cc(-c3ccc(C4=CS(=O)(=O)C(F)=C4)cc3)ccc2N(c2ccc(-c3cc(Cl)[nH]n3)cc2)c2ccc(-c3ccc(-c4cc(F)[nH]n4)cc3)cc21,,0.78
train,5243,KNMQGBPQIHHJIP-UHFFFAOYSA,c1ccc2c(c1)N(c1cocn1)c1ccccc1N2c1cnco1,,0.48
train,5106,HDZRLMAYRZWDJV-UHFFFAOYSA,C=CSN1c2ccccc2N(c2coc(OC(F)(F)F)n2)c2ccccc21,,0.55
train,5288,HXLVUEKXSYORDV-UHFFFAOYSA,COc1ccc(-c2ccc(N3c4ccc(-c5ccc(-c6ccc(O)cc6)cc5)cc4C(C)(C)c4cc(-c5ccc(-c6c[nH]c(S)c6)cc5)ccc43)cc2)cn1,,0.63
train,5385,YRMKPFJQBZMMAZ-UHFFFAOYSA,CC1(C)c2cc(-c3ccc(-c4c[nH]c(S)c4)cc3)ccc2N(c2ccc(-c3c[nH]c(S)c3)cc2)c2ccc(-c3ccc(-c4c[nH]c(S)c4)cc3)cc21,,0.55
train,2568,QJJHQYXIQWXQRG-UHFFFAOYSA-N,COc1ccc2c(n1)C(=O)C=C(c1nnc(OC(F)(F)F)nn1)C2=O,,2.59
train,3299,WMDWPBHRQCZGLI-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(c1ccc([N+](=O)[O-])[nH]1)=C(c1ccc([N+](=O)[O-])[nH]1)C2=O,,2.27
train,3512,XKTDKDQSCLHDGI-UHFFFAOYSA-N,N#Cc1cnc2c(c1C#N)C(=O)C(c1ccc([N+](=O)[O-])s1)=CC2=O,,2.69
train,3371,WUNGMGFRNWMLAX-UHFFFAOYSA-N,O=C1C(n2cc(C(F)(F)F)nn2)=C(n2cc(C(F)(F)F)nn2)C(=O)c2ncccc21,,3.14
train,4761,SEYWJHSTPOFTEU-DQRAZIAOSA-N,COc1cnc(-c2ccc(N=Nc3ccc(-c4ncc(OC)s4)[nH]3)[nH]2)s1,,-0.25
train,2533,PGJAMIQJXYIDHM-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C=C(c1ncc([N+](=O)[O-])o1)C2=O,,3.24
train,1559,KBOPFQWJTMVFSC-UHFFFAOYSA-N,CN(C)c1cnc(C2=C(c3ncc(N(C)C)cn3)C(=O)c3nc(C#N)cnc3C2=O)nc1,,1.35
train,4770,SKLXORZRIKHALY-DQRAZIAOSA-N,COc1ccc(-c2ccc(N=Nc3ccc(-c4ccc(OC)n4C)s3)s2)n1C,,-0.47
train,1932,MJURBIZXNNISQC-QCDXTXTGSA-N,O=C1C=C(C=NO)C(=O)c2nccnc21,,2.86
train,3410,WYMXUKAEDHPNIY-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1ccc(OC)n1C)=CC2=O,,0.96
train,2184,NONOQIKYVIAGJN-UHFFFAOYSA-N,O=C1C(c2ccccc2)=C(c2ccccc2)C(=O)c2ncccc21,,1.96
train,5482,SBFLMFCOOPRMAH-UHFFFAOYSA,O=Cn1cc(-c2c3ccccc3cc3c2c(=O)oc2cc(-c4ccoc4F)ccc23)cc1Cl,,1.39
train,1852,MAOINDCRFRDDCQ-UHFFFAOYSA-N,N#Cc1ccc2c(n1)C(=O)C(c1nc(Cl)co1)=C(c1nc(Cl)co1)C2=O,,2.25
train,1702,KTKRHWJWZNXLOW-UHFFFAOYSA-N,CN(C)c1cnc(C2=CC(=O)c3nccnc3C2=O)nc1,,1.47
train,5417,FNBYXGDCRRPNRQ-UHFFFAOYSA,C=Cc1c2ccccc2cc2c1c(=O)oc1cc(-c3cccc(Cl)n3)ccc12,,1.45
train,1621,KHVNRPPLWRPELD-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(C#CS)=C(C#CS)C2=O,,1.88
train,413,CNGYWJSOOZPWKT-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(c1ccc(OC(F)(F)F)[nH]1)=CC2=O,,1.63
train,14,ACDZNJFKZXXCGN-UHFFFAOYSA-N,CN(C)C1=CC=C(C2=CC(=O)c3nc(C#N)cc(C#N)c3C2=O)C1,,0.76
train,142,ARKQIFLGBZHUQV-UHFFFAOYSA-N,CC(O)=Nc1ncc(C2=CC(=O)c3nc(C#N)ccc3C2=O)[nH]1,,1.36
train,1998,MSYFHSLKQPCADS-UHFFFAOYSA-N,N#Cc1csc(C2=CC(=O)c3ncc(C#N)c(C#N)c3C2=O)n1,,2.72
train,3218,WCXMFVXVEPGOJI-UHFFFAOYSA-N,COc1nnc(C2=C(c3nnc(OC)nn3)C(=O)c3ncc(C#N)cc3C2=O)nn1,,2.41
train,494,DLYLRGQBZIDPET-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(c1ccc(OC(F)(F)F)o1)=CC2=O,,1.96
train,3450,XDJGOLZFKYLFDO-UHFFFAOYSA-N,O=C1C(c2ncc(OC(F)(F)F)cn2)=C(c2ncc(OC(F)(F)F)cn2)C(=O)c2ncccc21,,2.75
train,4385,KIWAMNKIBWCIKN-UHFFFAOYSA-N,Cc1ccc(-c2cc(C#N)cc(-c3ccc(C)cc3)c2C#N)cc1,,-1.1
train,4168,GORDDDHBMHEVSP-VHXPQNKSSA-N,Clc1cnc(-c2ccc(N=Nc3ccc(-c4ncc(Cl)s4)cc3)cc2)s1,,1.29
train,4378,KFMHGTKULGBBOO-DQRAZIAOSA-N,Clc1coc(-c2ccc(N=Nc3ccc(-c4nc(Cl)co4)[nH]3)[nH]2)n1,,0.31
train,605,DZNMUFVONGCJGH-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C=C(c1cnc[nH]1)C2=O,,2.02
train,2395,OQPHYTFFZRQRBB-UHFFFAOYSA-N,Cn1c(O)ccc1C1=CC(=O)c2ncc(C#N)c(C#N)c2C1=O,,1.16
train,2823,SANZKWKIYMPMAS-MFQOAVFDSA-N,CON=CC1=C(C=NOC)C(=O)c2nc(C#N)cnc2C1=O,,2.24
train,368,CHFSBJTUMXUDCO-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C=C(C1=CC=CS1(=O)=O)C2=O,,2.76
train,5351,KZAOXIXDYMXYLI-ARJAWSKDSA,CC1(C)c2cc(-c3ccc(/C=C\C#N)cc3)ccc2N(c2ccc(C#CCl)cc2)c2ccc(-c3ccc(-c4csc(C(F)(F)F)c4)cc3)cc21,,0.75
train,4869,VNCCLUDZKSRVTO-UHFFFAOYSA-N,N#Cc1cc(-c2nnc(S)nn2)c(C#N)c(-c2nnc(S)nn2)c1,,2.89
train,4736,RSECZOQXLJXYDW-UHFFFAOYSA-N,COc1cnc(-c2cc(C#N)cc(-c3ncc(OC)s3)c2C#N)s1,,1.7
train,2775,RVAZVZWZNMPGSO-UHFFFAOYSA-N,O=C1C=C(c2ccc(C(F)(F)F)o2)C(=O)c2nccnc21,,2.36
train,3731,ZARQWDHJJXROSB-UHFFFAOYSA-N,CC1=CC=C(C2=CC(=O)c3ncc(C#N)cc3C2=O)S1(=O)=O,,2.44
train,2011,MUFVHPIGALARIY-UHFFFAOYSA-N,N#Cc1cnc2c(c1C#N)C(=O)C(c1nnc(S)nn1)=CC2=O,,2.36
train,5176,KBDSWHRTXLVPEI-UHFFFAOYSA,O=[N+]([O-])c1sccc1N1c2ccccc2N(c2nnc(Cl)nn2)c2ccccc21,,0.91
train,4791,TUBKDZFEWNUEEL-OAPATYPNSA-N,OC=COC=Cc1ccc(N=Nc2ccc(C=COC=CO)s2)s1,,0.55
train,164,AUVSZKPDERETIE-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C(C1=CC=C(OC(F)(F)F)S1(=O)=O)=C(C1=CC=C(OC(F)(F)F)S1(=O)=O)C2=O,,2.39
train,1737,LLUPIPXCBBIVTN-UHFFFAOYSA-N,Cc1cnc(C2=C(c3ncc(C)o3)C(=O)c3c(C#N)cc(C#N)nc3C2=O)o1,,1.79
train,5173,HCJHZOYONMQUMN-UHFFFAOYSA,FC(F)(F)c1ccc(N2c3ccccc3Nc3ccccc32)cn1,,0.29
train,4823,ULBLXZLPIXUMOM-QPLCGJKRSA-N,N#Cc1c[nH]c(-c2ccc(N=Nc3ccc(-c4cc(C#N)c[nH]4)[nH]3)[nH]2)c1,,0.46
train,3945,AXZRRXTWVUZUPK-UHFFFAOYSA-N,O=C1c2ccc(-c3ncc([N+](=O)[O-])s3)cc2C(=O)c2cc(-c3ncc([N+](=O)[O-])s3)ccc21,,2.47
train,3592,XUVJVJMGXDYKQQ-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(n1cc(C(F)(F)F)c3ccccc31)=C(n1cc(C(F)(F)F)c3ccccc31)C2=O,,1.94
train,2556,PITNEPQVLLYMAK-UHFFFAOYSA-N,N#Cc1ccnc2c1C(=O)C(c1ccc(O)s1)=C(c1ccc(O)s1)C2=O,,1.07
train,3351,WSARBGKTAMJDFP-UPHRSURJSA-N,N#CC=CC1=CC(=O)c2ncc(C#N)cc2C1=O,,3.07
train,608,FADRMIXXACIPII-UHFFFAOYSA-N,Cc1ccc(C2=CC(=O)c3nccnc3C2=O)o1,,1.64
train,2799,RXRIRQMLJQZNQN-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(n1ccnc1O)=C(n1ccnc1O)C2=O,,1.6
train,1355,JDKUEWYMNDWLTH-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C=C(c1ncc(O)cn1)C2=O,,2.67
train,430,CPZSAIXMQBVDKR-UHFFFAOYSA-N,Cc1coc(C2=CC(=O)c3nc(C#N)cc(C#N)c3C2=O)n1,,2.22
train,2945,UHFMRFIYMUENKA-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(C#CS)=CC2=O,,2.3
train,868,GVKZADYFUINQEU-YCKHSYMTSA-N,O=C1C(C=NS)=C(C=NS)C(=O)c2ncccc21,,1.96
train,1478,JSIGLHGIRLWMFZ-UHFFFAOYSA-N,CN(C)c1ccc(C2=CC(=O)c3ncc(C#N)c(C#N)c3C2=O)n1C,,0.75
train,4260,IDMYDUTURZXLQN-OCEACIFDSA-N,FC(F)(F)c1coc(-c2ccc(N=Nc3ccc(-c4nc(C(F)(F)F)co4)o3)o2)n1,,1.48
train,3304,WMQIGKYOBOVOHM-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C(c1nc([N+](=O)[O-])co1)=C(c1nc([N+](=O)[O-])co1)C2=O,,3.0
train,5154,ZDTKWWXKPSJQKL-UHFFFAOYSA,Cc1nc(N2c3ccccc3N(c3ccoc3C)c3ccccc32)cs1,,0.15
train,5086,ZXLOXJVSKMQQQS-UHFFFAOYSA-N,N#Cc1cc(-c2cc([N+](=O)[O-])c[nH]2)c(C#N)c(-c2cc([N+](=O)[O-])c[nH]2)c1,,-0.89
train,2870,SFEFSNHCKVSCKI-UHFFFAOYSA-N,O=C1C(C2=CC=C(C(F)(F)F)C2)=CC(=O)c2ncccc21,,2.05
train,3959,BESIOADPVLCNLJ-UHFFFAOYSA-N,c1ccc(C2N=N2)nc1,,2.39
train,2703,RMCJOKQOBYZHRE-UHFFFAOYSA-N,CN(C)c1nnc(C2=C(c3nnc(N(C)C)nn3)C(=O)c3ncccc3C2=O)nn1,,1.89
train,2480,PAJFVVWUGXZJQR-UHFFFAOYSA-N,CN(C)c1ccc(C2=CC(=O)c3nccnc3C2=O)[nH]1,,0.59
train,3506,XJXZSYSSMUVBLG-UHFFFAOYSA-N,O=C1C=C(c2ncc(F)cn2)C(=O)c2nccnc21,,2.69
train,273,BUWXIKQIQOLYBN-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C(c1cc(OC(F)(F)F)c[nH]1)=C(c1cc(OC(F)(F)F)c[nH]1)C2=O,,1.37
train,805,GOCOQHXEXPMSMH-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(c1ccc(O)cn1)=CC2=O,,2.19
train,5022,YRBYTWPNNWAEPE-DQRAZIAOSA-N,Fc1coc(-c2ccc(N=Nc3ccc(-c4nc(F)co4)[nH]3)[nH]2)n1,,0.31
train,179,AWWXWVTUSXENAE-UHFFFAOYSA-N,O=C1C(c2ccc(O)cc2)=CC(=O)c2ncccc21,,1.82
train,191,AYCPLKSFLPNDID-UHFFFAOYSA-N,COc1cnc2c(c1)C(=O)C(c1ccc(F)s1)=CC2=O,,1.81
train,2916,SKTVAZVWRRJAET-UHFFFAOYSA-N,O=C1C(C#CCl)=C(C#CCl)C(=O)c2ncccc21,,2.36
train,3471,XFLMPDZAOHMGIZ-UHFFFAOYSA-N,N#Cc1cnc2c(c1C#N)C(=O)C(n1ccnn1)=CC2=O,,3.0
train,2526,PFUUVLFNNCWENM-UHFFFAOYSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(n1cc(OC(F)(F)F)nn1)=C(n1cc(OC(F)(F)F)nn1)C2=O,,2.88
train,3949,AZFCEKURMUNYMW-UHFFFAOYSA-N,COc1c[nH]c(-c2cc(C#N)cc(-c3cc(OC)c[nH]3)c2C#N)c1,,-1.28
train,5421,GQAJUVMMMIQCEY-UHFFFAOYSA,COC#Cc1c2ccccc2cc2c1c(=O)oc1ccccc12,,1.31
train,635,FCMMVSUXMUPTGV-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C=C(c1ncc([N+](=O)[O-])cn1)C2=O,,3.01
train,2477,PAALTWOLYRXDFI-UHFFFAOYSA-N,COc1cnc2c(n1)C(=O)C(c1ccc([N+](=O)[O-])s1)=CC2=O,,2.5
train,547,DROOYFNVSJPGHO-UHFFFAOYSA-N,N#Cc1cc2c(nc1C#N)C(=O)C(c1nnc(Cl)nn1)=C(c1nnc(Cl)nn1)C2=O,,2.73
train,853,GTSIPBSICGVIIJ-UHFFFAOYSA-N,N#Cc1cnc2c(c1C#N)C(=O)C(c1ncc(OC(F)(F)F)o1)=C(c1ncc(OC(F)(F)F)o1)C2=O,,2.21
train,1967,MPFAKZJCUZTFHY-UHFFFAOYSA-N,O=C1C=C(C2=CC=CS2(=O)=O)C(=O)c2nccnc21,,2.65
train,3760,ZDYOEFCBISOIOJ-UHFFFAOYSA-N,N#Cc1c[nH]c(C2=CC(=O)c3nccnc3C2=O)c1,,1.96
train,1273,ITCUJLMOTGRYIM-UHFFFAOYSA-N,N#Cc1cnc2c(n1)C(=O)C(c1ncc(F)s1)=C(c1ncc(F)s1)C2=O,,1.84
train,814,GPBCUQQPCZYCDQ-FNORWQNLSA-N,COc1ccnc2c1C(=O)C(C=CN(C)C)=CC2=O,,1.04
train,1287,IUNFHOPLTWDZQA-UHFFFAOYSA-N,Cc1cnc(C2=CC(=O)c3nc(C#N)c(C#N)cc3C2=O)o1,,2.18
train,3117,VAKAYEYZWXSWCZ-UHFFFAOYSA-N,N#Cc1ccc(C2=CC(=O)c3ncc(C#N)c(C#N)c3C2=O)s1,,2.47
train,5520,AMCIPMVSNPCYOC-UHFFFAOYSA,Cc1ccc(N2c3ccccc3Sc3ccccc32)[nH]1,,0.63
train,3814,ZLFRQLXJQSXKSN-UHFFFAOYSA-N,COc1nccn1C1=CC(=O)c2nccnc2C1=O,,1.59
train,233,BPZLWWBPYFWWLU-UHFFFAOYSA-N,CC1=CC=C(C2=C(C3=CC=C(C)C3)C(=O)c3c(ncc(C#N)c3C#N)C2=O)C1,,0.88
train,5138,SZJMICDFCZDXFW-UHFFFAOYSA,Fc1cc(N2c3ccccc3N(S)c3ccccc32)c[nH]1,,0.33
train,72,AJOCYLPWPZMBJG-UHFFFAOYSA-N,Cc1cnc(C2=C(c3ncc(C)cn3)C(=O)c3c(C#N)cc(C#N)nc3C2=O)nc1,,2.58
train,5321,YYPHAHZHSCCSOW-UHFFFAOYSA,COc1ccc(-c2ccc3c(c2)C(C)(C)c2cc(-c4ccc(-c5nncnn5)cc4)ccc2N3c2ccc(-c3ccc(O)[nH]3)cc2)cc1,,0.61
train,4594,OIVCIIIOGKTWCM-UHFFFAOYSA-N,Clc1ccc(C2(Cl)N=N2)nc1,,2.53
train,3651,YQJQEPHJWMAAMT-OIXVIMQBSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(C=N)=CC2=O,,2.95
train,1601,KFLFEONRDGULMX-UHFFFAOYSA-N,Cc1ccc(C2=CC(=O)c3ncccc3C2=O)s1,,1.63
train,1825,LXANQKNFTFKXAU-UHFFFAOYSA-N,Cn1c(O)ccc1C1=C(c2ccc(O)n2C)C(=O)c2ncc(C#N)cc2C1=O,,0.55
train,1884,MDXXWNKSHVYOKN-UHFFFAOYSA-N,N#Cc1ccnc2c1C(=O)C(c1nnc(F)nn1)=C(c1nnc(F)nn1)C2=O,,2.93
train,3774,ZFNZKFJPVOLZCM-UHFFFAOYSA-N,N#Cc1cnc2c(c1)C(=O)C(c1nc([N+](=O)[O-])co1)=CC2=O,,2.99
train,2893,SHWZXLYLEDUFFM-UHFFFAOYSA-N,CC(O)=Nc1cnc(C2=C(c3ncc(N=C(C)O)cn3)C(=O)c3nc(C#N)ccc3C2=O)nc1,,1.97
train,3701,YXFMDHRCBSRWMI-UHFFFAOYSA-N,CN(C)C1=CC=C(C2=C(C3=CC=C(N(C)C)S3(=O)=O)C(=O)c3ncccc3C2=O)S1(=O)=O,,0.85
train,326,CBGVDZBIDQVMDJ-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C(c1nc(O)cs1)=C(c1nc(O)cs1)C2=O,,1.62
train,648,FEOYXNYGCGGODW-UHFFFAOYSA-N,CN(C)c1ccc(C2=CC(=O)c3ncccc3C2=O)s1,,0.86
train,2330,OJHPQWLPQZABNS-UHFFFAOYSA-N,COc1ccnc2c1C(=O)C(c1ccc(OC(F)(F)F)o1)=CC2=O,,1.82
train,3271,WIYBZGLNSBGOJP-UHFFFAOYSA-N,N#Cc1ccnc2c1C(=O)C(c1nc(Cl)cs1)=CC2=O,,2.24
train,1687,KQWRGCKPKOECFO-IJUHEHPCSA-N,N#Cc1cnc2c(n1)C(=O)C(C=NC(F)(F)F)=CC2=O,,3.52
train,1900,MGCKEXIEKCLXGQ-WCSRMQSCSA-N,CON=CC1=CC(=O)c2nc(C#N)c(C#N)nc2C1=O,,2.8
train,2876,SGEMBSFUIZTPSC-UHFFFAOYSA-N,COc1ncc(C2=CC(=O)c3ncc(C#N)cc3C2=O)[nH]1,,1.49
train,3316,WNMSSWJGINRGIO-UHFFFAOYSA-N,COc1ccnc2c1C(=O)C(c1ccc(S)cc1)=CC2=O,,1.72
train,4372,KBRZVNHSPYSMKA-UHFFFAOYSA-N,Fc1ccc(C2(F)N=N2)s1,,2.0
train,3483,XHBTWDDRGZZDCR-UHFFFAOYSA-N,Cc1coc(C2=CC(=O)c3ncccc3C2=O)n1,,2.1
train,4377,KFIVBGSZXBHTMF-UHFFFAOYSA-N,N#Cc1ccc(-c2ccc3c(c2)C(=O)c2cc(-c4ccc(C#N)o4)ccc2C3=O)o1,,2.02
train,1888,MEVZHFGXQAZKLC-UHFFFAOYSA-N,COc1ccc(C2=C(c3ccc(OC)cc3)C(=O)c3c(C#N)ccnc3C2=O)cc1,,1.48
train,1116,HZMZJLLBMRVNEA-UHFFFAOYSA-N,COc1ccnc2c1C(=O)C(c1nc(N(C)C)cs1)=CC2=O,,0.92
train,3726,YZSDBHVWTFISRG-HSFFGMMNSA-N,N#Cc1nc2c(nc1C#N)C(=O)C(C=CO)=C(C=CO)C2=O,,1.43
train,4035,DBGMCFFHHKHHBZ-OCEACIFDSA-N,COc1ncc(-c2ccc(N=Nc3ccc(-c4cnc(OC)[nH]4)cc3)cc2)[nH]1,,0.92
train,643,FDMRHAITIIJDHC-YAXRCOADSA-N,N#CN=CC1=CC(=O)c2nc(C#N)cc(C#N)c2C1=O,,3.36
train,1587,KEMDGDVBSAWJCW-UHFFFAOYSA-N,N#Cc1ccc(C2=CC(=O)c3nccnc3C2=O)n1C=O,,2.43
train,1777,LRZWKWLFNLELSO-UHFFFAOYSA-N,COc1ccc(C2=C(c3ccc(OC)s3)C(=O)c3nc(C#N)c(C#N)cc3C2=O)s1,,0.92
train,4811,UGYLFQRWGIFICE-FMQUCBEESA-N,Cn1c(O)ccc1-c1ccc(N=Nc2ccc(-c3ccc(O)n3C)s2)s1,,0.18
train,314,BZBJFOWHWPHCCW-ONEGZZNKSA-N,CC=CC1=CC(=O)c2ncc(OC)cc2C1=O,,2.01
train,4890,WBEWKJNBBKVMII-UHFFFAOYSA-N,Cc1ccc(-c2cc(C#N)cc(-c3ccc(C)cn3)c2C#N)nc1,,-1.0
train,1321,IYIDQTYZTCXPPO-UHFFFAOYSA-N,N#Cc1cc(C#N)c2c(n1)C(=O)C(C1=CC=C(OC(F)(F)F)C1)=C(C1=CC=C(OC(F)(F)F)C1)C2=O,,1.17
train,2573,QJXOIUAMKQYTNP-UHFFFAOYSA-N,COc1ccnc2c1C(=O)C(c1ccc(Cl)[nH]1)=CC2=O,,1.42
train,4498,MMTKKXVMFHFDIZ-CIIODKQPSA-N,CC=Cc1cc(C#N)cc(C=CC)c1C#N,,-1.24
train,4551,NOXQZEMJARMMDU-OCEACIFDSA-N,FC(F)(F)c1cnc(-c2ccc(N=Nc3ccc(-c4ncc(C(F)(F)F)s4)o3)o2)s1,,1.39
train,1624,KIBTWVNJYUNURX-UHFFFAOYSA-N,CC(O)=Nc1cn(C2=CC(=O)c3ncc(C#N)nc3C2=O)nn1,,1.83
